ID,Product/Product/ID,Point of Sale Category,Internal Reference,Quantity On Hand,Sales Price,Cost,Updated Sales Price,Updated Cost,Status
22832,__export__.product_product_22829_54f90e9c,Bajaj / 2W,JG551222,0.0,840.0,840.0,,,
16017,__export__.product_product_16014_e539b3cb,Bajaj / 2W,DK101721,4.0,1290.0,1290.0,,,
16016,__export__.product_product_16013_3e07d9a6,Bajaj / 2W,DK101720,0.0,710.0,710.0,,,
24126,__export__.product_product_24123_c82a2fae,Bajaj / 2W,JU551202,0.0,800.0,800.0,,,
23121,__export__.product_product_23118_53467967,Bajaj / 2W,JH551206,0.0,430.0,430.0,,,
32224,__export__.product_product_32221_5c066104,Bajaj / 2W,JZ551211,0.0,3140.0,3140.0,,,
19090,__export__.product_product_19087_7795b2b3,Bajaj / 2W,JE551208,0.0,1210.0,1210.0,,,
49451,__export__.product_product_49448_17234911,Bajaj / QUTE,BF551217,0.0,1760.0,1760.0,,,
49456,__export__.product_product_49453_d4e2a1b1,Bajaj / QUTE,BF551222,0.0,2610.0,2610.0,,,
22827,__export__.product_product_22824_8ff8eb27,Bajaj / 2W,JG551213,0.0,1630.0,1630.0,,,
31785,__export__.product_product_31782_9a5946a2,Bajaj / 2W,JY551231,0.0,1770.0,1770.0,,,
31791,__export__.product_product_31788_3212c911,Bajaj / 2W,JY551237,0.0,990.0,990.0,,,
22834,__export__.product_product_22831_e00358bb,Bajaj / 2W,JG551224,0.0,1650.0,1650.0,,,
33511,__export__.product_product_33508_67ea6629,Bajaj / 2W,PF621413,0.0,2700.0,2700.0,,,
16031,__export__.product_product_16028_b2847440,Bajaj / 2W,DK101797,0.0,2880.0,2880.0,,,
47198,__export__.product_product_47195_23aea332,Bajaj / 3W,AN101337,0.0,38620.0,38620.0,,,
33510,__export__.product_product_33507_dff4e1cb,Bajaj / 2W,PF621411,1.0,2960.0,2960.0,,,
31778,__export__.product_product_31775_c7ebff77,Bajaj / 2W,JY551220,0.0,960.0,960.0,,,
49394,__export__.product_product_49391_e4983e58,Bajaj / QUTE,BF531207,0.0,1910.0,1910.0,,,
22789,__export__.product_product_22786_a914b4d1,Bajaj / 2W,JG531207,0.0,6540.0,6540.0,,,
37718,__export__.product_product_37715_349cca16,Bajaj / 3W,22131011,0.0,655.0,655.0,,,
49462,__export__.product_product_49459_6cfba418,Bajaj / QUTE,BF551266,0.0,3750.0,3750.0,,,
38252,__export__.product_product_38249_1c7f9722,Bajaj / 3W,24191028,0.0,465.0,465.0,,,
39387,__export__.product_product_39384_128f5996,Bajaj / 3W,AA191083,2.0,4160.0,4160.0,,,
39386,__export__.product_product_39383_d122823b,Bajaj / 3W,AA191082,5.0,3070.0,3070.0,,,
10991,__export__.product_product_10988_3ec9c233,Bajaj / 2W,06191010,0.0,300.0,300.0,,,
38251,__export__.product_product_38248_ccb84480,Bajaj / 3W,24191026,0.0,335.0,335.0,,,
10992,__export__.product_product_10989_8a98e6d6,Bajaj / 2W,06191013,0.0,275.0,275.0,,,
11081,__export__.product_product_11078_9e14a753,Bajaj / 2W,16191010,0.0,75.0,75.0,,,
50968,__export__.product_product_50879_399d983b,Bajaj / 3W,CMUAA191093,9.0,1145.0,1145.0,,,
50969,__export__.product_product_50880_9151608e,Bajaj / 3W,CMUAA191094,9.0,1145.0,1145.0,,,
49460,__export__.product_product_49457_35a62898,Bajaj / QUTE,BF551230,0.0,1240.0,1240.0,,,
14880,__export__.product_product_14877_5f74efdf,Bajaj / 2W,DH101432,0.0,3730.0,3730.0,,,
14971,__export__.product_product_14968_66a14d62,Bajaj / 2W,DH102053,7.0,11630.0,11630.0,,,
14819,__export__.product_product_14816_5b80c925,Bajaj / 2W,DH101198,0.0,4610.0,4610.0,,,
14816,__export__.product_product_14813_6613f0a6,Bajaj / 2W,DH101188,10.0,6140.0,6140.0,,,
37783,__export__.product_product_37780_c5963a8e,Bajaj / 3W,22191092,0.0,50.0,50.0,,,
38281,__export__.product_product_38278_d339f75d,Bajaj / 3W,24191184,2.0,350.0,350.0,,,
47546,__export__.product_product_47543_cb31c050,Bajaj / 3W,BB191025,0.0,740.0,740.0,,,
10949,__export__.product_product_10946_923b43f4,Bajaj / 2W,05191001,0.0,845.0,845.0,,,
47464,__export__.product_product_47461_aefc4f27,Bajaj / 3W,BA191026,0.0,755.0,755.0,,,
11017,__export__.product_product_11014_3a3ccd34,Bajaj / 2W,10191001,0.0,1210.0,1210.0,,,
14142,__export__.product_product_14139_561e8c9c,Bajaj / 2W,CS101410,0.0,1750.0,1750.0,,,
49491,__export__.product_product_49488_86f257c1,Bajaj / QUTE,BF551619,0.0,11150.0,11150.0,,,
47526,__export__.product_product_47523_3a2ea904,Bajaj / 3W,BB133062,0.0,540.0,540.0,,,
22828,__export__.product_product_22825_e108046e,Bajaj / 2W,JG551214,1.0,5820.0,5820.0,,,
17308,__export__.product_product_17305_de2dac51,Bajaj / 2W,DU101401,0.0,930.0,930.0,,,
23158,__export__.product_product_23155_59ee882c,Bajaj / 2W,JH621407,0.0,820.0,820.0,,,
18208,__export__.product_product_18205_8cc9142a,Bajaj / 2W,JA541018,24.0,1010.0,1010.0,,,
32241,__export__.product_product_32238_2720be7f,Bajaj / 2W,JZ571001,12.0,730.0,730.0,,,
49390,__export__.product_product_49387_b495b731,Bajaj / QUTE,BF531052,0.0,770.0,770.0,,,
22826,__export__.product_product_22823_05f87b23,Bajaj / 2W,JG551210,0.0,640.0,640.0,,,
31709,__export__.product_product_31706_c3092b54,Bajaj / 2W,JY351801,0.0,10050.0,10050.0,,,
22848,__export__.product_product_22845_9035a71b,Bajaj / 2W,JG561008,0.0,70.0,70.0,,,
37779,__export__.product_product_37776_3ae706eb,Bajaj / 3W,22191047,0.0,55.0,55.0,,,
11188,__export__.product_product_11185_83439336,Bajaj / 2W,30101046,0.0,810.0,810.0,,,
11189,__export__.product_product_11186_385d37e7,Bajaj / 2W,30101047,0.0,420.0,420.0,,,
14901,__export__.product_product_14898_8a4443f2,Bajaj / 2W,DH101531,-1.0,3800.0,3800.0,,,
32975,__export__.product_product_32972_4cae1f53,Bajaj / 2W,PA621008,0.0,420.0,420.0,,,
11242,__export__.product_product_11239_712b1fc7,Bajaj / 2W,30151116,3.0,250.0,250.0,,,
11227,__export__.product_product_11224_d97505e7,Bajaj / 2W,30151041,40.0,740.0,740.0,,,
39058,__export__.product_product_39055_9d798260,Bajaj / 3W,AA101779,3.0,6240.0,6240.0,,,
39013,__export__.product_product_39010_4496a94f,Bajaj / 3W,AA101588,13.0,7520.0,7520.0,,,
39197,__export__.product_product_39194_d2bb4250,Bajaj / 3W,AA121059,0.0,1420.0,1420.0,,,
11207,__export__.product_product_11204_c885933e,Bajaj / 2W,30121008,0.0,30.0,30.0,,,
33465,__export__.product_product_33462_cca2b682,Bajaj / 2W,PF571001,0.0,220.0,220.0,,,
19117,__export__.product_product_19114_ee8809e2,Bajaj / 2W,JE571004,0.0,265.0,265.0,,,
18472,__export__.product_product_18469_3ffb370b,Bajaj / 2W,JB571006,-1.0,770.0,770.0,,,
22866,__export__.product_product_22863_ddb9d68c,Bajaj / 2W,JG571018,0.0,510.0,510.0,,,
31813,__export__.product_product_31810_9e0523ce,Bajaj / 2W,JY571023,0.0,810.0,810.0,,,
49514,__export__.product_product_49511_a06b3888,Bajaj / QUTE,BF571005,0.0,1000.0,1000.0,,,
16714,__export__.product_product_16711_0e210be7,Bajaj / 2W,DS101365,3.0,1050.0,1050.0,,,
11190,__export__.product_product_11187_18dbac4a,Bajaj / 2W,30101056,0.0,775.0,775.0,,,
16465,__export__.product_product_16462_9211f357,Bajaj / 2W,DP101059,0.0,2755.0,2755.0,,,
37996,__export__.product_product_37993_bf986fb5,Bajaj / 3W,24130112,0.0,375.0,375.0,,,
11320,__export__.product_product_11317_95b8af88,Bajaj / 2W,31101076,0.0,1610.0,1610.0,,,
16713,__export__.product_product_16710_b90100b1,Bajaj / 2W,DS101363,0.0,975.0,975.0,,,
32196,__export__.product_product_32193_f8db3e0b,Bajaj / 2W,JZ531006,3.0,415.0,415.0,,,
18197,__export__.product_product_18194_b50a00c1,Bajaj / 2W,JA531010,0.0,890.0,890.0,,,
14922,__export__.product_product_14919_74117730,Bajaj / 2W,DH101628,0.0,810.0,810.0,,,
31776,__export__.product_product_31773_d8135835,Bajaj / 2W,JY551212,0.0,970.0,970.0,,,
49463,__export__.product_product_49460_4b127195,Bajaj / QUTE,BF551270,0.0,1150.0,1150.0,,,
22830,__export__.product_product_22827_72d0ef5c,Bajaj / 2W,JG551216,0.0,2030.0,2030.0,,,
17618,__export__.product_product_17615_1ca5a8dd,Bajaj / 2W,DX101047,0.0,1290.0,1290.0,,,
19040,__export__.product_product_19037_cb715568,Bajaj / 2W,JE531045,0.0,700.0,700.0,,,
16453,__export__.product_product_16450_251a25c7,Bajaj / 2W,DP101040,0.0,1710.0,1710.0,,,
49458,__export__.product_product_49455_4957a59d,Bajaj / QUTE,BF551227,0.0,430.0,430.0,,,
49459,__export__.product_product_49456_80331987,Bajaj / QUTE,BF551228,0.0,2600.0,2600.0,,,
47194,__export__.product_product_47191_139f95a3,Bajaj / 3W,AN101328,5.0,9060.0,9060.0,,,
18905,__export__.product_product_18902_d7421e2d,Bajaj / 2W,JD551202,0.0,1560.0,1560.0,,,
37697,__export__.product_product_37694_27b5f598,Bajaj / 3W,22101139,0.0,1875.0,1875.0,,,
38893,__export__.product_product_38890_62e2d884,Bajaj / 3W,AA101108,6.0,2100.0,2100.0,,,
17970,__export__.product_product_17967_62cd1e97,Bajaj / 2W,GF121001,0.0,105.0,105.0,,,
39156,__export__.product_product_39153_432fbb9d,Bajaj / 3W,AA111084,0.0,3180.0,3180.0,,,
39165,__export__.product_product_39162_513ab025,Bajaj / 3W,AA111094,-4.0,23030.0,23030.0,,,
39166,__export__.product_product_39163_d317e800,Bajaj / 3W,AA111095,0.0,6040.0,6040.0,,,
24237,__export__.product_product_24234_6e15a150,Bajaj / 2W,JW233000,0.0,10.0,10.0,,,
23567,__export__.product_product_23564_77981d1d,Bajaj / 2W,JL233015,0.0,30.0,30.0,,,
32954,__export__.product_product_32951_9db2d709,Bajaj / 2W,PA561402,0.0,2850.0,2850.0,,,
37811,__export__.product_product_37808_6772fa1c,Bajaj / 3W,24101050,8.0,6250.0,6250.0,,,
37820,__export__.product_product_37817_3e6df0a9,Bajaj / 3W,24101077,0.0,8040.0,8040.0,,,
49499,__export__.product_product_49496_168184cf,Bajaj / QUTE,BF561010,0.0,1210.0,1210.0,,,
14115,__export__.product_product_14112_60383ccf,Bajaj / 2W,CM101029,0.0,5130.0,5130.0,,,
16829,__export__.product_product_16826_93a3523f,Bajaj / 2W,DS161150,0.0,10.0,10.0,,,
39060,__export__.product_product_39057_96ad078d,Bajaj / 3W,AA101781,3.0,7480.0,7480.0,,,
39061,__export__.product_product_39058_33b2ffee,Bajaj / 3W,AA101782,1.0,6720.0,6720.0,,,
39059,__export__.product_product_39056_72ecfa34,Bajaj / 3W,AA101780,5.0,6560.0,6560.0,,,
18314,__export__.product_product_18311_df6f25b8,Bajaj / 2W,JA621003,-2.0,1090.0,1090.0,,,
32279,__export__.product_product_32276_e8097c83,Bajaj / 2W,JZ621000,0.0,1400.0,1400.0,,,
11342,__export__.product_product_11339_bdf82b9e,Bajaj / 2W,31101218,0.0,1390.0,1390.0,,,
14929,__export__.product_product_14926_9432f589,Bajaj / 2W,DH101658,0.0,8430.0,8430.0,,,
18321,__export__.product_product_18318_96c25974,Bajaj / 2W,JA621410,0.0,2940.0,2940.0,,,
31779,__export__.product_product_31776_c47c8630,Bajaj / 2W,JY551221,0.0,1320.0,1320.0,,,
18565,__export__.product_product_18562_3966702e,Bajaj / 2W,JC101112,0.0,2510.0,2510.0,,,
19193,__export__.product_product_19190_eeabf61c,Bajaj / 2W,JE621406,0.0,1080.0,1080.0,,,
22905,__export__.product_product_22902_f1367269,Bajaj / 2W,JG621412,0.0,3340.0,3340.0,,,
31781,__export__.product_product_31778_12fc1455,Bajaj / 2W,JY551226,0.0,2040.0,2040.0,,,
31780,__export__.product_product_31777_39629771,Bajaj / 2W,JY551225,0.0,900.0,900.0,,,
22906,__export__.product_product_22903_a5e4b137,Bajaj / 2W,JG621413,3.0,7780.0,7780.0,,,
32281,__export__.product_product_32278_8c6bf7c4,Bajaj / 2W,JZ621405,0.0,8140.0,8140.0,,,
18516,__export__.product_product_18513_0d04dbf1,Bajaj / 2W,JB621003,0.0,1040.0,1040.0,,,
15908,__export__.product_product_15905_6241ae9b,Bajaj / 2W,DK101102,0.0,1150.0,1150.0,,,
11344,__export__.product_product_11341_f0fcc796,Bajaj / 2W,31101221,0.0,1925.0,1925.0,,,
16460,__export__.product_product_16457_698a3928,Bajaj / 2W,DP101053,0.0,2120.0,2120.0,,,
16461,__export__.product_product_16458_632ad616,Bajaj / 2W,DP101054,0.0,780.0,780.0,,,
17260,__export__.product_product_17257_6b46944a,Bajaj / 2W,DU101053,0.0,760.0,760.0,,,
17616,__export__.product_product_17613_a54d509b,Bajaj / 2W,DX101045,5.0,2840.0,2840.0,,,
16622,__export__.product_product_16619_d577dcdc,Bajaj / 2W,DS101052,-1.0,2350.0,2350.0,,,
16618,__export__.product_product_16615_a84f4215,Bajaj / 2W,DS101047,-1.0,1490.0,1490.0,,,
14843,__export__.product_product_14840_e7a9c518,Bajaj / 2W,DH101333,-2.0,1790.0,1790.0,,,
11323,__export__.product_product_11320_aa1cb441,Bajaj / 2W,31101083,0.0,1950.0,1950.0,,,
16619,__export__.product_product_16616_2845c1ec,Bajaj / 2W,DS101048,-3.0,1830.0,1830.0,,,
16623,__export__.product_product_16620_f6f6d8ef,Bajaj / 2W,DS101054,0.0,1930.0,1930.0,,,
16620,__export__.product_product_16617_c650e1a5,Bajaj / 2W,DS101049,-2.0,1830.0,1830.0,,,
16624,__export__.product_product_16621_bbd42285,Bajaj / 2W,DS101055,-2.0,2160.0,2160.0,,,
17254,__export__.product_product_17251_b0b32141,Bajaj / 2W,DU101036,0.0,1360.0,1360.0,,,
17255,__export__.product_product_17252_c5f8a186,Bajaj / 2W,DU101037,0.0,1575.0,1575.0,,,
46890,__export__.product_product_46887_fce9aa0b,Bajaj / 3W,AE101063,0.0,9870.0,9870.0,,,
46905,__export__.product_product_46902_bf88f01a,Bajaj / 3W,AE131011,2.0,17780.0,17780.0,,,
17846,__export__.product_product_17843_961dccd8,Bajaj / 2W,FA101334,0.0,310.0,310.0,,,
38009,__export__.product_product_38006_09294f34,Bajaj / 3W,24131016,28.0,8330.0,8330.0,,,
16471,__export__.product_product_16468_25ef8f83,Bajaj / 2W,DP101096,0.0,1500.0,1500.0,,,
16489,__export__.product_product_16486_78f6e589,Bajaj / 2W,DP101167,0.0,1545.0,1545.0,,,
17256,__export__.product_product_17253_c3bc418e,Bajaj / 2W,DU101038,1.0,2920.0,2920.0,,,
14869,__export__.product_product_14866_eb021672,Bajaj / 2W,DH101401,0.0,9440.0,9440.0,,,
11324,__export__.product_product_11321_90d27aeb,Bajaj / 2W,31101084,0.0,1355.0,1355.0,,,
11322,__export__.product_product_11319_97ede143,Bajaj / 2W,31101082,2.0,1550.0,1550.0,,,
16463,__export__.product_product_16460_24f0e092,Bajaj / 2W,DP101057,0.0,1180.0,1180.0,,,
16464,__export__.product_product_16461_b7a00061,Bajaj / 2W,DP101058,0.0,2160.0,2160.0,,,
47110,__export__.product_product_47107_c584cb0c,Bajaj / 3W,AL241696,0.0,750.0,750.0,,,
49238,__export__.product_product_49235_b3416cb8,Bajaj / QUTE,BF243053,0.0,3120.0,3120.0,,,
49239,__export__.product_product_49236_54c5eb2c,Bajaj / QUTE,BF243054,0.0,2140.0,2140.0,,,
47660,__export__.product_product_47657_2fa25916,Bajaj / 3W,BH184000,7.0,38130.0,38130.0,,,
46773,__export__.product_product_46770_4a6c5144,Bajaj / 3W,AA231255,2.0,37020.0,37020.0,,,
37791,__export__.product_product_37788_7b56066e,Bajaj / 3W,22231141,0.0,975.0,975.0,,,
37790,__export__.product_product_37787_b889c53d,Bajaj / 3W,22231140,0.0,985.0,985.0,,,
49240,__export__.product_product_49237_399c7e47,Bajaj / QUTE,BF243055,0.0,2380.0,2380.0,,,
49241,__export__.product_product_49238_a8dc5816,Bajaj / QUTE,BF243056,0.0,2440.0,2440.0,,,
38341,__export__.product_product_38338_0e91b9f0,Bajaj / 3W,24231452,0.0,1040.0,1040.0,,,
38342,__export__.product_product_38339_eb1c337c,Bajaj / 3W,24231453,0.0,1615.0,1615.0,,,
47109,__export__.product_product_47106_188569cd,Bajaj / 3W,AL241693,0.0,1900.0,1900.0,,,
49124,__export__.product_product_49121_89fc4743,Bajaj / QUTE,BF184007,0.0,39990.0,39990.0,,,
47388,__export__.product_product_47385_87bf47d1,Bajaj / 3W,BA111017,0.0,2820.0,2820.0,,,
47510,__export__.product_product_47507_e9660f7e,Bajaj / 3W,BB111009,0.0,1480.0,1480.0,,,
47396,__export__.product_product_47393_7a803ae3,Bajaj / 3W,BA122029,0.0,445.0,445.0,,,
47397,__export__.product_product_47394_4b643fc9,Bajaj / 3W,BA122044,0.0,40.0,40.0,,,
33339,__export__.product_product_33336_5d341486,Bajaj / 2W,PF231413,0.0,9420.0,9420.0,,,
31656,__export__.product_product_31653_06e2b8fb,Bajaj / 2W,JY231401,0.0,3400.0,3400.0,,,
11183,__export__.product_product_11180_6507d16f,Bajaj / 2W,29221025,0.0,3295.0,3295.0,,,
49089,__export__.product_product_49086_d01f3de0,Bajaj / QUTE,BF182475,0.0,440.0,440.0,,,
23034,__export__.product_product_23031_21cb948d,Bajaj / 2W,JH231400,0.0,2850.0,2850.0,,,
13817,__export__.product_product_13814_e9c34ce5,Bajaj / 2W,56GF012V,0.0,2585.0,2585.0,,,
16833,__export__.product_product_16830_de9142ec,Bajaj / 2W,DS161188,3.0,7700.0,7700.0,,,
32095,__export__.product_product_32092_b5045909,Bajaj / 2W,JZ231403,0.0,2830.0,2830.0,,,
23551,__export__.product_product_23548_79fafb3c,Bajaj / 2W,JL231404,-1.0,4920.0,4920.0,,,
23552,__export__.product_product_23549_a53bc4ce,Bajaj / 2W,JL231405,0.0,4190.0,4190.0,,,
15190,__export__.product_product_15187_a901fe37,Bajaj / 2W,DH161410,1.0,6380.0,6380.0,,,
12991,__export__.product_product_12988_d0a0e8b7,Bajaj / 2W,52DH2405,0.0,1950.0,1950.0,,,
11616,__export__.product_product_11613_a062487b,Bajaj / 2W,36DJ4057,0.0,2400.0,2400.0,,,
18817,__export__.product_product_18814_afb9fb6d,Bajaj / 2W,JD231402,0.0,1580.0,1580.0,,,
23995,__export__.product_product_23992_2c3c8d78,Bajaj / 2W,JP231400,0.0,6600.0,6600.0,,,
17153,__export__.product_product_17150_4e845d15,Bajaj / 2W,DT231407,0.0,1300.0,1300.0,,,
16168,__export__.product_product_16165_8084e69d,Bajaj / 2W,DK161217,5.0,3800.0,3800.0,,,
18819,__export__.product_product_18816_e74ee63b,Bajaj / 2W,JD231408,2.0,1770.0,1770.0,,,
33107,__export__.product_product_33104_511f6dc8,Bajaj / 2W,PD231420,0.0,4040.0,4040.0,,,
16149,__export__.product_product_16146_4eab0d4b,Bajaj / 2W,DK161148,0.0,1280.0,1280.0,,,
18818,__export__.product_product_18815_45bc414e,Bajaj / 2W,JD231403,0.0,1290.0,1290.0,,,
23996,__export__.product_product_23993_403103c6,Bajaj / 2W,JP231401,0.0,6560.0,6560.0,,,
17154,__export__.product_product_17151_a7de2a1f,Bajaj / 2W,DT231410,0.0,1300.0,1300.0,,,
16169,__export__.product_product_16166_53875adc,Bajaj / 2W,DK161218,4.0,4130.0,4130.0,,,
18820,__export__.product_product_18817_8c610aa3,Bajaj / 2W,JD231409,0.0,1760.0,1760.0,,,
13227,__export__.product_product_13224_4b4764d8,Bajaj / 2W,52JB0025,0.0,690.0,690.0,,,
13226,__export__.product_product_13223_38daf16a,Bajaj / 2W,52JB0024,0.0,1060.0,1060.0,,,
13590,__export__.product_product_13587_41dc716f,Bajaj / 2W,52JZ0628,0.0,3350.0,3350.0,,,
24234,__export__.product_product_24231_62350c88,Bajaj / 2W,JW231401,0.0,960.0,960.0,,,
16148,__export__.product_product_16145_f2254df5,Bajaj / 2W,DK161147,0.0,1160.0,1160.0,,,
22709,__export__.product_product_22706_323ecc97,Bajaj / 2W,JG231404,0.0,3770.0,3770.0,,,
33101,__export__.product_product_33098_d0aff188,Bajaj / 2W,PD231401,0.0,710.0,710.0,,,
22710,__export__.product_product_22707_d7e6d297,Bajaj / 2W,JG231405,0.0,3850.0,3850.0,,,
11442,__export__.product_product_11439_5ddaeb79,Bajaj / 2W,35171033,0.0,90.0,90.0,,,
46841,__export__.product_product_46838_6ee03c8a,Bajaj / 3W,AB171022,32.0,540.0,540.0,,,
11443,__export__.product_product_11440_82e0ec31,Bajaj / 2W,35171040,0.0,30.0,30.0,,,
38203,__export__.product_product_38200_79c6990c,Bajaj / 3W,24171075,0.0,160.0,160.0,,,
37555,__export__.product_product_37552_5d649807,Bajaj / 3W,01170130,0.0,60.0,60.0,,,
46843,__export__.product_product_46840_077b87ed,Bajaj / 3W,AB171030,0.0,160.0,160.0,,,
38198,__export__.product_product_38195_951f62a8,Bajaj / 3W,24171024,113.0,450.0,450.0,,,
37766,__export__.product_product_37763_f58fcc70,Bajaj / 3W,22171007,92.0,410.0,410.0,,,
14133,__export__.product_product_14130_5e36b4fb,Bajaj / 2W,CS101271,0.0,7795.0,7795.0,,,
47488,__export__.product_product_47485_5cf30776,Bajaj / 3W,BA231013,23.0,250.0,250.0,,,
23457,__export__.product_product_23454_bbccd2ab,Bajaj / 2W,JL171062,0.0,40.0,40.0,,,
37854,__export__.product_product_37851_037cd09a,Bajaj / 3W,24102023,0.0,460.0,460.0,,,
47512,__export__.product_product_47509_3e895a85,Bajaj / 3W,BB121035,0.0,60.0,60.0,,,
49134,__export__.product_product_49131_de6332a6,Bajaj / QUTE,BF185017,0.0,540.0,540.0,,,
49135,__export__.product_product_49132_17823c33,Bajaj / QUTE,BF185018,0.0,620.0,620.0,,,
23456,__export__.product_product_23453_806f3318,Bajaj / 2W,JL171061,0.0,50.0,50.0,,,
49071,__export__.product_product_49068_33a88700,Bajaj / QUTE,BF182031,0.0,1820.0,1820.0,,,
14327,__export__.product_product_14324_da099912,Bajaj / 2W,DD191016,0.0,230.0,230.0,,,
15128,__export__.product_product_15125_11bf8969,Bajaj / 2W,DH161047,0.0,2240.0,2240.0,,,
16602,__export__.product_product_16599_dc0f9343,Bajaj / 2W,DP221001,0.0,3630.0,3630.0,,,
16893,__export__.product_product_16890_96c87a74,Bajaj / 2W,DS191015,18.0,1250.0,1250.0,,,
15277,__export__.product_product_15274_6e56cb9e,Bajaj / 2W,DH191007,6.0,1680.0,1680.0,,,
18029,__export__.product_product_18026_9300dbbd,Bajaj / 2W,GF181020,0.0,265.0,265.0,,,
16423,__export__.product_product_16420_a30392dd,Bajaj / 2W,DM221008,0.0,3530.0,3530.0,,,
18028,__export__.product_product_18025_625ad045,Bajaj / 2W,GF181019,0.0,425.0,425.0,,,
17430,__export__.product_product_17427_c68801f9,Bajaj / 2W,DU191003,22.0,2010.0,2010.0,,,
22642,__export__.product_product_22639_6c7cecef,Bajaj / 2W,JG151038,0.0,1110.0,1110.0,,,
22641,__export__.product_product_22638_1316bf48,Bajaj / 2W,JG151036,0.0,480.0,480.0,,,
24336,__export__.product_product_24333_2b44c9f2,Bajaj / 2W,JY151014,0.0,1220.0,1220.0,,,
24338,__export__.product_product_24335_1bf3055a,Bajaj / 2W,JY151017,0.0,1170.0,1170.0,,,
33072,__export__.product_product_33069_5acc06b5,Bajaj / 2W,PD161004,0.0,710.0,710.0,,,
11267,__export__.product_product_11264_4627012b,Bajaj / 2W,30191007,0.0,340.0,340.0,,,
24141,__export__.product_product_24138_15b25495,Bajaj / 2W,JV161002,0.0,460.0,460.0,,,
33279,__export__.product_product_33276_6701c106,Bajaj / 2W,PF161007,0.0,1370.0,1370.0,,,
14567,__export__.product_product_14564_72aeba44,Bajaj / 2W,DF221008,0.0,3490.0,3490.0,,,
17496,__export__.product_product_17493_9bad5c7e,Bajaj / 2W,DU221001,0.0,6900.0,6900.0,,,
33337,__export__.product_product_33334_ede41a5d,Bajaj / 2W,PF231404,0.0,3835.0,3835.0,,,
33338,__export__.product_product_33335_14982ceb,Bajaj / 2W,PF231405,1.0,4570.0,4570.0,,,
13228,__export__.product_product_13225_077d11d2,Bajaj / 2W,52JB0032,0.0,685.0,685.0,,,
13229,__export__.product_product_13226_5b43fd3f,Bajaj / 2W,52JB0033,0.0,625.0,625.0,,,
17499,__export__.product_product_17496_b99b9de0,Bajaj / 2W,DU221004,2.0,10680.0,10680.0,,,
