External ID,Internal Reference,Sales Price,Cost
point_of_sale.PF161005,PF161005,980.0,980.0
point_of_sale.PF161006,PF161006,960.0,960.0
point_of_sale.PF161007,PF161007,1410.0,1410.0
point_of_sale.PF161009,PF161009,1850.0,1850.0
point_of_sale.PF161010,PF161010,1310.0,1310.0
point_of_sale.PF161011,PF161011,4810.0,4810.0
point_of_sale.PF161014,PF161014,5840.0,5840.0
point_of_sale.PF161015,PF161015,1810.0,1810.0
point_of_sale.PF161016,PF161016,3780.0,3780.0
point_of_sale.PF161020,PF161020,6400.0,6400.0
point_of_sale.PF161032,PF161032,85.0,85.0
point_of_sale.PF161201,PF161201,2040.0,2040.0
point_of_sale.PF161202,PF161202,2830.0,2830.0
point_of_sale.PF161203,PF161203,140.0,140.0
point_of_sale.PF161204,PF161204,595.0,595.0
point_of_sale.PF161205,PF161205,135.0,135.0
point_of_sale.PF161208,PF161208,900.0,900.0
point_of_sale.PF161209,PF161209,435.0,435.0
point_of_sale.PF161211,PF161211,690.0,690.0
point_of_sale.PF161212,PF161212,3380.0,3380.0
point_of_sale.PF161213,PF161213,2470.0,2470.0
point_of_sale.PF161218,PF161218,2100.0,2100.0
point_of_sale.PF161219,PF161219,845.0,845.0
point_of_sale.PF161220,PF161220,2560.0,2560.0
point_of_sale.PF161226,PF161226,2670.0,2670.0
point_of_sale.PF161227,PF161227,2430.0,2430.0
point_of_sale.PF161232,PF161232,1630.0,1630.0
point_of_sale.PF161233,PF161233,3350.0,3350.0
point_of_sale.PF161234,PF161234,2800.0,2800.0
point_of_sale.PF171036,PF171036,95.0,95.0
point_of_sale.PF171601,PF171601,3420.0,3420.0
point_of_sale.PF171800,PF171800,640.0,640.0
point_of_sale.PF171802,PF171802,1190.0,1190.0
point_of_sale.PF171803,PF171803,75.0,75.0
point_of_sale.PF181200,PF181200,1190.0,1190.0
point_of_sale.PF181202,PF181202,1140.0,1140.0
point_of_sale.PF181209,PF181209,3800.0,3800.0
point_of_sale.PF181211,PF181211,35.0,35.0
point_of_sale.PF181214,PF181214,980.0,980.0
point_of_sale.PF181217,PF181217,4400.0,4400.0
point_of_sale.PF181218,PF181218,2650.0,2650.0
point_of_sale.PF181219,PF181219,170.0,170.0
point_of_sale.PF181221,PF181221,530.0,530.0
point_of_sale.PF181232,PF181232,1340.0,1340.0
point_of_sale.PF181236,PF181236,3160.0,3160.0
point_of_sale.PF181237,PF181237,1270.0,1270.0
point_of_sale.PF181238,PF181238,680.0,680.0
point_of_sale.PF181239,PF181239,400.0,400.0
point_of_sale.PF181246,PF181246,10.0,10.0
point_of_sale.PF181248,PF181248,135.0,135.0
point_of_sale.PF181408,PF181408,230.0,230.0
point_of_sale.PF181416,PF181416,35.0,35.0
point_of_sale.PF181420,PF181420,2060.0,2060.0
point_of_sale.PF181422,PF181422,5240.0,5240.0
point_of_sale.PF181423,PF181423,2020.0,2020.0
point_of_sale.PF181424,PF181424,815.0,815.0
point_of_sale.PF191000,PF191000,5720.0,5720.0
point_of_sale.PF191011,PF191011,10530.0,10530.0
point_of_sale.PF231201,PF231201,2290.0,2290.0
point_of_sale.PF231204,PF231204,2540.0,2540.0
point_of_sale.PF231401,PF231401,770.0,770.0
point_of_sale.PF231404,PF231404,3835.0,3835.0
point_of_sale.PF231405,PF231405,4700.0,4700.0
point_of_sale.PF231413,PF231413,9680.0,9680.0
point_of_sale.PF231600,PF231600,830.0,830.0
point_of_sale.PF231601,PF231601,1090.0,1090.0
point_of_sale.PF232601,PF232601,3760.0,3760.0
point_of_sale.PF232603,PF232603,9400.0,9400.0
point_of_sale.PF232604,PF232604,10070.0,10070.0
point_of_sale.PF232606,PF232606,16610.0,16610.0
point_of_sale.PF351003,PF351003,4300.0,4300.0
point_of_sale.PF351004,PF351004,5820.0,5820.0
point_of_sale.PF351005,PF351005,6105.0,6105.0
point_of_sale.PF351006,PF351006,13030.0,13030.0
point_of_sale.PF351013,PF351013,6830.0,6830.0
point_of_sale.PF351015,PF351015,3010.0,3010.0
point_of_sale.PF351017,PF351017,12710.0,12710.0
point_of_sale.PF351024,PF351024,10730.0,10730.0
point_of_sale.PF351025,PF351025,5980.0,5980.0
point_of_sale.PF351028,PF351028,5100.0,5100.0
point_of_sale.PF351042,PF351042,5660.0,5660.0
point_of_sale.PF351046,PF351046,3080.0,3080.0
point_of_sale.PF351200,PF351200,4420.0,4420.0
point_of_sale.PF351201,PF351201,12880.0,12880.0
point_of_sale.PF351206,PF351206,17370.0,17370.0
point_of_sale.PF351217,PF351217,550.0,550.0
point_of_sale.PF351219,PF351219,2670.0,2670.0
point_of_sale.PF351220,PF351220,19750.0,19750.0
point_of_sale.PF351224,PF351224,10930.0,10930.0
point_of_sale.PF351238,PF351238,14150.0,14150.0
point_of_sale.PF351600,PF351600,7780.0,7780.0
point_of_sale.PF351601,PF351601,21760.0,21760.0
point_of_sale.PF351602,PF351602,18620.0,18620.0
point_of_sale.PF401000,PF401000,4870.0,4870.0
point_of_sale.PF401007,PF401007,5220.0,5220.0
point_of_sale.PF401018,PF401018,17200.0,17200.0
point_of_sale.PF401400,PF401400,5310.0,5310.0
point_of_sale.PF401401,PF401401,3200.0,3200.0
point_of_sale.PF401403,PF401403,50.0,50.0
point_of_sale.PF401404,PF401404,210.0,210.0
point_of_sale.PF401408,PF401408,1640.0,1640.0
point_of_sale.PF401417,PF401417,3230.0,3230.0
point_of_sale.PF401812,PF401812,320.0,320.0
point_of_sale.PF402000,PF402000,8370.0,8370.0
point_of_sale.PF402001,PF402001,9070.0,9070.0
point_of_sale.PF402200,PF402200,4090.0,4090.0
point_of_sale.PF402201,PF402201,4475.0,4475.0
point_of_sale.PF402218,PF402218,5950.0,5950.0
point_of_sale.PF402220,PF402220,7680.0,7680.0
point_of_sale.PF402223,PF402223,435.0,435.0
point_of_sale.PF402224,PF402224,340.0,340.0
point_of_sale.PF402229,PF402229,10780.0,10780.0
point_of_sale.PF402231,PF402231,3090.0,3090.0
point_of_sale.PF402237,PF402237,6050.0,6050.0
point_of_sale.PF402400,PF402400,19080.0,19080.0
point_of_sale.PF402401,PF402401,2420.0,2420.0
point_of_sale.PF402402,PF402402,595.0,595.0
point_of_sale.PF402403,PF402403,570.0,570.0
point_of_sale.PF402404,PF402404,440.0,440.0
point_of_sale.PF402405,PF402405,890.0,890.0
point_of_sale.PF402412,PF402412,20880.0,20880.0
point_of_sale.PF402600,PF402600,3090.0,3090.0
point_of_sale.PF511021,PF511021,270.0,270.0
point_of_sale.PF511061,PF511061,1560.0,1560.0
point_of_sale.PF511111,PF511111,1440.0,1440.0
point_of_sale.PF511114,PF511114,4930.0,4930.0
point_of_sale.PF511133,PF511133,5810.0,5810.0
point_of_sale.PF511135,PF511135,12150.0,12150.0
point_of_sale.PF511200,PF511200,3120.0,3120.0
point_of_sale.PF511203,PF511203,890.0,890.0
point_of_sale.PF511209,PF511209,3280.0,3280.0
point_of_sale.PF511210,PF511210,10520.0,10520.0
point_of_sale.PF511222,PF511222,3150.0,3150.0
point_of_sale.PF521200,PF521200,2860.0,2860.0
point_of_sale.PF531000,PF531000,16540.0,16540.0
point_of_sale.PF531002,PF531002,18080.0,18080.0
point_of_sale.PF531011,PF531011,39920.0,39920.0
point_of_sale.PF531023,PF531023,29890.0,29890.0
point_of_sale.PF541018,PF541018,200.0,200.0
point_of_sale.PF541029,PF541029,5860.0,5860.0
point_of_sale.PF541030,PF541030,5300.0,5300.0
point_of_sale.PF541031,PF541031,7450.0,7450.0
point_of_sale.PF541042,PF541042,6580.0,6580.0
point_of_sale.PF541043,PF541043,143.0,143.0
point_of_sale.PF541237,PF541237,3370.0,3370.0
point_of_sale.PF541240,PF541240,170.0,170.0
point_of_sale.PF541242,PF541242,10.0,10.0
point_of_sale.PF541244,PF541244,980.0,980.0
point_of_sale.PF541246,PF541246,2220.0,2220.0
point_of_sale.PF541248,PF541248,835.0,835.0
point_of_sale.PF541249,PF541249,75.0,75.0
point_of_sale.PF541250,PF541250,160.0,160.0
point_of_sale.PF541251,PF541251,15.0,15.0
point_of_sale.PF541254,PF541254,360.0,360.0
point_of_sale.PF541255,PF541255,60.0,60.0
point_of_sale.PF541263,PF541263,465.0,465.0
point_of_sale.PF551002,PF551002,1870.0,1870.0
point_of_sale.PF551003,PF551003,3240.0,3240.0
point_of_sale.PF551200,PF551200,1060.0,1060.0
point_of_sale.PF551201,PF551201,3290.0,3290.0
point_of_sale.PF551202,PF551202,1400.0,1400.0
point_of_sale.PF551203,PF551203,1380.0,1380.0
point_of_sale.PF551204,PF551204,4360.0,4360.0
point_of_sale.PF551205,PF551205,1810.0,1810.0
point_of_sale.PF551206,PF551206,55.0,55.0
point_of_sale.PF551401,PF551401,2020.0,2020.0
point_of_sale.PF551403,PF551403,6735.0,6735.0
point_of_sale.PF551405,PF551405,95.0,95.0
point_of_sale.PF551406,PF551406,350.0,350.0
point_of_sale.PF551407,PF551407,240.0,240.0
point_of_sale.PF551411,PF551411,3190.0,3190.0
point_of_sale.PF551412,PF551412,7310.0,7310.0
point_of_sale.PF551413,PF551413,21790.0,21790.0
point_of_sale.PF551422,PF551422,35.0,35.0
point_of_sale.PF551423,PF551423,320.0,320.0
point_of_sale.PF551426,PF551426,2920.0,2920.0
point_of_sale.PF551427,PF551427,135.0,135.0
point_of_sale.PF551428,PF551428,2410.0,2410.0
point_of_sale.PF551430,PF551430,20870.0,20870.0
point_of_sale.PF551433,PF551433,2870.0,2870.0
point_of_sale.PF551436,PF551436,1880.0,1880.0
point_of_sale.PF551437,PF551437,260.0,260.0
point_of_sale.PF551438,PF551438,310.0,310.0
point_of_sale.PF561000,PF561000,740.0,740.0
point_of_sale.PF561002,PF561002,180.0,180.0
point_of_sale.PF561200,PF561200,4400.0,4400.0
point_of_sale.PF561203,PF561203,65.0,65.0
point_of_sale.PF561400,PF561400,3670.0,3670.0
point_of_sale.PF571000,PF571000,730.0,730.0
point_of_sale.PF571001,PF571001,230.0,230.0
point_of_sale.PF581000,PF581000,3700.0,3700.0
point_of_sale.PF581002,PF581002,510.0,510.0
point_of_sale.PF581003,PF581003,3605.0,3605.0
point_of_sale.PF581012,PF581012,1210.0,1210.0
point_of_sale.PF581038,PF581038,4480.0,4480.0
point_of_sale.PF581040,PF581040,680.0,680.0
point_of_sale.PF581044,PF581044,1560.0,1560.0
point_of_sale.PF581045,PF581045,1950.0,1950.0
point_of_sale.PF581046,PF581046,350.0,350.0
point_of_sale.PF581047,PF581047,570.0,570.0
point_of_sale.PF581048,PF581048,85.0,85.0
point_of_sale.PF581049,PF581049,95.0,95.0
point_of_sale.PF581051,PF581051,250.0,250.0
point_of_sale.PF581052,PF581052,1130.0,1130.0
point_of_sale.PF581087,PF581087,7710.0,7710.0
point_of_sale.PF581135,PF581135,4630.0,4630.0
point_of_sale.PF581200,PF581200,10150.0,10150.0
point_of_sale.PF581215,PF581215,22830.0,22830.0
point_of_sale.PF581227,PF581227,19710.0,19710.0
point_of_sale.PF581244,PF581244,8480.0,8480.0
point_of_sale.PF581264,PF581264,21660.0,21660.0
point_of_sale.PF581296,PF581296,1300.0,1300.0
point_of_sale.PF581300,PF581300,4920.0,4920.0
point_of_sale.PF581309,PF581309,1520.0,1520.0
point_of_sale.PF581400,PF581400,600.0,600.0
point_of_sale.PF581401,PF581401,710.0,710.0
point_of_sale.PF581402,PF581402,620.0,620.0
point_of_sale.PF581410,PF581410,1030.0,1030.0
point_of_sale.PF581423,PF581423,240.0,240.0
point_of_sale.PF582401,PF582401,1030.0,1030.0
point_of_sale.PF582403,PF582403,105.0,105.0
point_of_sale.PF582409,PF582409,650.0,650.0
point_of_sale.PF582601,PF582601,220.0,220.0
point_of_sale.PF582602,PF582602,45.0,45.0
point_of_sale.PF591000,PF591000,8310.0,8310.0
point_of_sale.PF591043,PF591043,165.0,165.0
point_of_sale.PF591045,PF591045,1040.0,1040.0
point_of_sale.PF591146,PF591146,3980.0,3980.0
point_of_sale.PF591213,PF591213,14890.0,14890.0
point_of_sale.PF591327,PF591327,3220.0,3220.0
point_of_sale.PF621003,PF621003,1990.0,1990.0
point_of_sale.PF621400,PF621400,4350.0,4350.0
point_of_sale.PF621402,PF621402,30.0,30.0
point_of_sale.PF621403,PF621403,3870.0,3870.0
point_of_sale.PF621411,PF621411,3040.0,3040.0
point_of_sale.PF621413,PF621413,2780.0,2780.0
point_of_sale.PF71013E,PF71013E,11300.0,11300.0
point_of_sale.PF71013F,PF71013F,7130.0,7130.0
point_of_sale.PF7101X3,PF7101X3,8280.0,8280.0
point_of_sale.PF71023E,PF71023E,8920.0,8920.0
point_of_sale.PF71023F,PF71023F,14275.0,14275.0
point_of_sale.PF7102X3,PF7102X3,12240.0,12240.0
point_of_sale.PF72013E,PF72013E,2615.0,2615.0
point_of_sale.PF72013F,PF72013F,4160.0,4160.0
point_of_sale.PF7201X3,PF7201X3,3670.0,3670.0
point_of_sale.PF73013E,PF73013E,1285.0,1285.0
point_of_sale.PF73013F,PF73013F,2370.0,2370.0
point_of_sale.PF7301X3,PF7301X3,2570.0,2570.0
point_of_sale.PF73023E,PF73023E,1865.0,1865.0
point_of_sale.PF73023F,PF73023F,1670.0,1670.0
point_of_sale.PF7302X3,PF7302X3,1580.0,1580.0
point_of_sale.PF73033E,PF73033E,1925.0,1925.0
point_of_sale.PF73033F,PF73033F,1865.0,1865.0
point_of_sale.PF7303X3,PF7303X3,1380.0,1380.0
point_of_sale.PF73043E,PF73043E,1925.0,1925.0
point_of_sale.PF73043F,PF73043F,1865.0,1865.0
point_of_sale.PF7304X3,PF7304X3,1605.0,1605.0
point_of_sale.PF74013E,PF74013E,2040.0,2040.0
point_of_sale.PF74013F,PF74013F,2940.0,2940.0
point_of_sale.PF7401X3,PF7401X3,2780.0,2780.0
point_of_sale.R52DJ1040,R52DJ1040,29000.0,29000.0
point_of_sale.R52DU0594,R52DU0594,22500.0,22500.0
point_of_sale.R52DU0782,R52DU0782,24930.0,24930.0
point_of_sale.R52DU0934,R52DU0934,4155.0,4155.0
point_of_sale.R52DU1174,R52DU1174,25160.0,25160.0
point_of_sale.R52JE0017,R52JE0017,6940.0,6940.0
point_of_sale.R52JE0018,R52JE0018,13216.0,13216.0
point_of_sale.R52JZ0597,R52JZ0597,8345.0,8345.0
point_of_sale.R52JZ0598,R52JZ0598,8345.0,8345.0
point_of_sale.R52PA0532,R52PA0532,9310.0,9310.0
point_of_sale.R52PA0538,R52PA0538,22500.0,22500.0
point_of_sale.R52PA0701,R52PA0701,8200.0,8200.0
point_of_sale.R52PA0702,R52PA0702,8200.0,8200.0
point_of_sale.R52PF0338,R52PF0338,17735.0,17735.0
point_of_sale.R56JF181Y,R56JF181Y,610.0,610.0
point_of_sale.RDF141153,RDF141153,19500.0,19500.0
point_of_sale.RDU71013H,RDU71013H,19900.0,19900.0
point_of_sale.RDU71013J,RDU71013J,22500.0,22500.0
point_of_sale.RJK71034D,RJK71034D,22750.0,22750.0
point_of_sale.RJK74014C,RJK74014C,3865.0,3865.0
point_of_sale.RJN73023B,RJN73023B,8200.0,8200.0
point_of_sale.ST36JL0057,ST36JL0057,3450.0,3450.0
point_of_sale.ST36JL0078,ST36JL0078,1750.0,1750.0
point_of_sale.ST36JL0080,ST36JL0080,1800.0,1800.0
point_of_sale.ST36PA0181,ST36PA0181,2580.0,2580.0
point_of_sale.ST36PF0053,ST36PF0053,7470.0,7470.0
point_of_sale.STAA0004,STAA0004,180.0,180.0
point_of_sale.STDD1030,STDD1030,500.0,500.0
point_of_sale.STDD1031,STDD1031,500.0,500.0
point_of_sale.STDD1032,STDD1032,500.0,500.0
point_of_sale.STDD1033,STDD1033,500.0,500.0
point_of_sale.STDD1034,STDD1034,500.0,500.0
point_of_sale.STDD1069,STDD1069,350.0,350.0
point_of_sale.STDF1037,STDF1037,450.0,450.0
point_of_sale.STDF1038,STDF1038,450.0,450.0
point_of_sale.STDH161398,STDH161398,790.0,790.0
point_of_sale.STDH161399,STDH161399,790.0,790.0
point_of_sale.STDJ161322,STDJ161322,270.0,270.0
point_of_sale.STDJ161323,STDJ161323,270.0,270.0
point_of_sale.STDP1010,STDP1010,1125.0,1125.0
point_of_sale.STDP1011,STDP1011,1125.0,1125.0
point_of_sale.STDS1016,STDS1016,800.0,800.0
point_of_sale.STDS1017,STDS1017,800.0,800.0
point_of_sale.STDS1076,STDS1076,688.0,688.0
point_of_sale.STDS1107,STDS1107,1000.0,1000.0
point_of_sale.STDS1108,STDS1108,940.0,940.0
point_of_sale.STDU1000,STDU1000,893.0,893.0
point_of_sale.STDU1001,STDU1001,893.0,893.0
point_of_sale.STDU1014,STDU1014,550.0,550.0
point_of_sale.STDU1015,STDU1015,550.0,550.0
point_of_sale.STDU1016,STDU1016,550.0,550.0
point_of_sale.STDU1017,STDU1017,550.0,550.0
point_of_sale.STDU1021,STDU1021,309.0,309.0
point_of_sale.STDU1022,STDU1022,309.0,309.0
point_of_sale.STDU1024,STDU1024,309.0,309.0
point_of_sale.STDU1025,STDU1025,309.0,309.0
point_of_sale.STDU1032,STDU1032,450.0,450.0
point_of_sale.STDU1061,STDU1061,270.0,270.0
point_of_sale.STDU1062,STDU1062,270.0,270.0
point_of_sale.STDU1072,STDU1072,309.0,309.0
point_of_sale.STDU1073,STDU1073,309.0,309.0
point_of_sale.STDU1079,STDU1079,270.0,270.0
point_of_sale.STDU1080,STDU1080,270.0,270.0
point_of_sale.STDU1081,STDU1081,270.0,270.0
point_of_sale.STDU1082,STDU1082,270.0,270.0
point_of_sale.STDU1083,STDU1083,270.0,270.0
point_of_sale.STDU1084,STDU1084,270.0,270.0
point_of_sale.STDU1087,STDU1087,1063.0,1063.0
point_of_sale.STDU1088,STDU1088,1625.0,1625.0
point_of_sale.STDU141225,STDU141225,1250.0,1250.0
point_of_sale.STDU181096,STDU181096,862.0,862.0
point_of_sale.STDU181097,STDU181097,862.0,862.0
point_of_sale.STDZ0047,STDZ0047,1031.0,1031.0
point_of_sale.STDZ0048,STDZ0048,1031.0,1031.0
point_of_sale.STDZ1005,STDZ1005,1500.0,1500.0
point_of_sale.STDZ1006,STDZ1006,1500.0,1500.0
point_of_sale.STJB0009,STJB0009,563.0,563.0
point_of_sale.STJB0010,STJB0010,563.0,563.0
point_of_sale.STJB0011,STJB0011,563.0,563.0
point_of_sale.STJB0012,STJB0012,563.0,563.0
point_of_sale.STJB0013,STJB0013,563.0,563.0
point_of_sale.STJB0014,STJB0014,563.0,563.0
point_of_sale.STJD0012,STJD0012,250.0,250.0
point_of_sale.STJK0007,STJK0007,290.0,290.0
point_of_sale.STJK0008,STJK0008,290.0,290.0
point_of_sale.STJK0009,STJK0009,1050.0,1050.0
point_of_sale.STJK0010,STJK0010,1050.0,1050.0
point_of_sale.STJK0013,STJK0013,290.0,290.0
point_of_sale.STJK0014,STJK0014,290.0,290.0
point_of_sale.STJK0015,STJK0015,1000.0,1000.0
point_of_sale.STJK0016,STJK0016,1000.0,1000.0
point_of_sale.STJKBM01,STJKBM01,326.0,326.0
point_of_sale.STJKBM02,STJKBM02,326.0,326.0
point_of_sale.STJKBM07,STJKBM07,326.0,326.0
point_of_sale.STJKBM08,STJKBM08,326.0,326.0
point_of_sale.STJKBM12,STJKBM12,1440.0,1440.0
point_of_sale.STJKBM20,STJKBM20,2590.0,2590.0
point_of_sale.STJL0001,STJL0001,500.0,500.0
point_of_sale.STJL0002,STJL0002,800.0,800.0
point_of_sale.STJL0005,STJL0005,1000.0,1000.0
point_of_sale.STJL233311,STJL233311,1125.0,1125.0
point_of_sale.STJZ0005,STJZ0005,850.0,850.0
point_of_sale.STJZ0006,STJZ0006,850.0,850.0
point_of_sale.STJZ0011,STJZ0011,850.0,850.0
point_of_sale.STJZ0012,STJZ0012,850.0,850.0
point_of_sale.STJZ0021,STJZ0021,1250.0,1250.0
point_of_sale.STJZ0022,STJZ0022,1250.0,1250.0
point_of_sale.STJZ0027,STJZ0027,500.0,500.0
point_of_sale.STJZ0028,STJZ0028,500.0,500.0
point_of_sale.STJZ0031,STJZ0031,1750.0,1750.0
point_of_sale.STJZ0032,STJZ0032,1750.0,1750.0
point_of_sale.STPA0027,STPA0027,1063.0,1063.0
point_of_sale.STPA0028,STPA0028,1063.0,1063.0
point_of_sale.STPA0029,STPA0029,1063.0,1063.0
point_of_sale.STPA0030,STPA0030,1063.0,1063.0
point_of_sale.STPA0039,STPA0039,850.0,850.0
point_of_sale.STPA0040,STPA0040,850.0,850.0
point_of_sale.STPA233010,STPA233010,1875.0,1875.0
point_of_sale.STPF0025,STPF0025,820.0,820.0
point_of_sale.SVA0001,SVA0001,1200.0,1200.0
point_of_sale.SVA0002,SVA0002,1200.0,1200.0
point_of_sale.SVA0003,SVA0003,335.0,335.0
point_of_sale.SVA0004,SVA0004,455.0,455.0
point_of_sale.SVA0005,SVA0005,1080.0,1080.0
point_of_sale.SVA0006,SVA0006,1640.0,1640.0
point_of_sale.SVA0007,SVA0007,495.0,495.0
point_of_sale.SVA0008,SVA0008,810.0,810.0
point_of_sale.SVA0009,SVA0009,195.0,195.0
point_of_sale.SVA0010,SVA0010,265.0,265.0
point_of_sale.SVA0011,SVA0011,3480.0,3480.0
point_of_sale.SVA0012,SVA0012,4250.0,4250.0
point_of_sale.SVA0013,SVA0013,560.0,560.0
point_of_sale.SVA0014,SVA0014,730.0,730.0
point_of_sale.SVA0015,SVA0015,3800.0,3800.0
point_of_sale.SVA0016,SVA0016,490.0,490.0
point_of_sale.SVA0017,SVA0017,370.0,370.0
point_of_sale.SVA0018,SVA0018,305.0,305.0
point_of_sale.SVA0020B,SVA0020B,245.0,245.0
point_of_sale.SVA0020G,SVA0020G,245.0,245.0
point_of_sale.SVA0020R,SVA0020R,245.0,245.0
point_of_sale.SVA0022B,SVA0022B,1080.0,1080.0
point_of_sale.SVA0022G,SVA0022G,1080.0,1080.0
point_of_sale.SVA0022R,SVA0022R,1080.0,1080.0
